order_id,order_date,customer_id,customer_age,region,sales_channel,product_name,category,quantity,unit_price,discount_rate,revenue,cost,campaign,payment_method,delivery_days,customer_rating,returned,gross_profit,gross_margin,month,age_group,returned_flag
ORD-01101,2025-05-02,C1390,33,North,Mobile App,Bluetooth Headphones,Audio,3,2550.62,0.2,6121.49,5509.34,Influencer,UPI,1,2,No,612.15,0.1,2025-05,25-34,0
ORD-01102,2026-03-08,C1143,18,South,Mobile App,Portable Speaker,Audio,3,2348.47,0.15,5988.6,5143.14,Festive Sale,Net Banking,3,4,No,845.46,0.1412,2026-03,18-24,0
ORD-01103,2025-10-12,C1081,32,North,Mobile App,USB-C Hub,Accessories,5,1805.58,0.2,7222.32,5958.42,Festive Sale,Debit Card,4,5,No,1263.9,0.175,2025-10,25-34,0
ORD-01104,2025-08-24,C1105,41,West,Website,Wireless Mouse,Accessories,1,851.7,0.0,851.7,587.67,Influencer,Net Banking,5,4,No,264.03,0.31,2025-08,35-44,0
ORD-01105,2025-03-20,C1216,24,South,Mobile App,Bluetooth Headphones,Audio,1,2572.75,0.15,2186.84,1852.38,Festive Sale,Credit Card,5,2,No,334.46,0.1529,2025-03,18-24,0
ORD-01106,2025-12-25,C1300,39,East,Mobile App,USB-C Hub,Accessories,2,2020.22,0.2,3232.35,2666.7,Organic,Cash,4,5,No,565.65,0.175,2025-12,35-44,0
ORD-01107,2025-12-05,C1311,31,West,Website,Smart Watch,Wearables,2,5822.13,0.15,9897.62,8733.2,Referral,Net Banking,4,5,No,1164.42,0.1176,2025-12,25-34,0
ORD-01108,2026-01-31,C1274,25,North,Retail Store,Portable Speaker,Audio,1,2282.39,0.15,1940.03,1666.14,Festive Sale,Cash,3,4,No,273.89,0.1412,2026-01,25-34,0
ORD-01109,2025-12-31,C1026,50,North,Mobile App,USB-C Hub,Accessories,2,1820.15,0.05,3458.28,2402.6,Search Ads,Debit Card,5,5,No,1055.68,0.3053,2025-12,45-54,0
ORD-01110,2025-09-26,C1106,26,East,Website,Bluetooth Headphones,Audio,2,2495.2,0.25,3742.8,3593.09,Festive Sale,UPI,5,5,No,149.71,0.04,2025-09,25-34,0
ORD-01111,2025-09-23,C1349,35,West,Website,USB-C Hub,Accessories,2,1887.12,0.2,3019.39,2491.0,Festive Sale,UPI,4,5,No,528.39,0.175,2025-09,35-44,0
ORD-01112,2026-03-18,C1247,24,North,Website,Wireless Mouse,Accessories,2,823.03,0.1,1481.45,1135.78,Festive Sale,Debit Card,4,4,No,345.67,0.2333,2026-03,18-24,0
ORD-01113,2025-01-30,C1386,36,South,Retail Store,Wireless Mouse,Accessories,1,817.61,0.0,817.61,564.15,Organic,Cash,5,3,No,253.46,0.31,2025-01,35-44,0
ORD-01114,2025-09-02,C1148,50,West,Mobile App,Laptop Stand,Office,2,1366.41,0.05,2596.18,1721.68,Search Ads,Net Banking,2,4,Yes,874.5,0.3368,2025-09,45-54,1
ORD-01115,2025-01-21,C1126,42,West,Website,Webcam Pro,Office,2,2884.46,0.0,5768.92,4095.93,Influencer,Credit Card,2,4,No,1672.99,0.29,2025-01,35-44,0
ORD-01116,2025-07-27,C1165,41,North,Website,Webcam Pro,Office,1,2868.41,0.1,2581.57,2036.57,Organic,Cash,5,4,No,545.0,0.2111,2025-07,35-44,0
ORD-01117,2025-07-12,C1315,53,North,Mobile App,Wireless Mouse,Accessories,1,787.52,0.05,748.14,543.39,Search Ads,Cash,6,4,No,204.75,0.2737,2025-07,45-54,0
ORD-01118,2025-04-05,C1064,53,North,Website,USB-C Hub,Accessories,3,2000.76,0.2,4801.82,3961.5,Email Offer,Debit Card,4,5,No,840.32,0.175,2025-04,45-54,0
ORD-01119,2026-03-15,C1392,30,West,Mobile App,USB-C Hub,Accessories,4,1861.96,0.2,5958.27,4915.57,Search Ads,Credit Card,4,4,No,1042.7,0.175,2026-03,25-34,0
ORD-01120,2025-12-23,C1125,44,East,Mobile App,Webcam Pro,Office,2,2835.18,0.2,4536.29,4025.95,Email Offer,Cash,5,5,No,510.34,0.1125,2025-12,35-44,0
ORD-01121,2025-08-09,C1150,58,North,Website,Smart Watch,Wearables,3,6308.1,0.1,17031.87,14193.23,Email Offer,Credit Card,4,4,No,2838.64,0.1667,2025-08,55+,0
ORD-01122,2025-07-26,C1374,19,East,Website,Smart Watch,Wearables,2,6439.78,0.1,11591.6,9659.66,Search Ads,Net Banking,1,4,No,1931.94,0.1667,2025-07,18-24,0
ORD-01123,2026-02-10,C1012,32,East,Mobile App,Laptop Stand,Office,4,1385.52,0.2,4433.66,3491.51,Organic,Debit Card,2,5,No,942.15,0.2125,2026-02,25-34,0
ORD-01124,2025-06-19,C1030,36,West,Mobile App,USB-C Hub,Accessories,2,1955.77,0.2,3129.23,2581.61,Festive Sale,Debit Card,3,3,No,547.62,0.175,2025-06,35-44,0
ORD-01125,2025-04-10,C1047,24,East,Retail Store,Laptop Stand,Office,1,1362.59,0.05,1294.46,858.43,Search Ads,Cash,1,5,No,436.03,0.3368,2025-04,18-24,0
ORD-01126,2025-01-25,C1330,38,South,Mobile App,Smart Watch,Wearables,2,5648.38,0.15,9602.25,8472.57,Email Offer,UPI,4,5,Yes,1129.68,0.1176,2025-01,35-44,1
ORD-01127,2026-01-06,C1049,47,North,Retail Store,Bluetooth Headphones,Audio,2,2695.49,0.2,4312.78,3881.51,Email Offer,UPI,4,5,No,431.27,0.1,2026-01,45-54,0
ORD-01128,2025-01-06,C1213,25,South,Retail Store,USB-C Hub,Accessories,5,1779.51,0.0,8897.55,5872.4,Organic,UPI,1,4,No,3025.15,0.34,2025-01,25-34,0
ORD-01129,2025-05-06,C1306,25,East,Mobile App,Webcam Pro,Office,2,2895.19,0.1,5211.34,4111.16,Influencer,Credit Card,7,5,No,1100.18,0.2111,2025-05,25-34,0
ORD-01130,2025-07-20,C1064,51,East,Website,Mechanical Keyboard,Accessories,1,3258.78,0.1,2932.9,2281.15,Organic,Cash,2,4,No,651.75,0.2222,2025-07,45-54,0
ORD-01131,2025-05-30,C1209,30,South,Website,Smart Watch,Wearables,1,5652.78,0.0,5652.78,4239.58,Organic,Credit Card,6,3,No,1413.2,0.25,2025-05,25-34,0
ORD-01132,2025-02-07,C1357,36,West,Website,Smart Watch,Wearables,1,6415.36,0.2,5132.29,4811.52,Festive Sale,UPI,3,3,No,320.77,0.0625,2025-02,35-44,0
ORD-01133,2026-03-01,C1381,20,North,Mobile App,Mechanical Keyboard,Accessories,1,3462.82,0.25,2597.12,2423.97,Email Offer,UPI,4,4,No,173.15,0.0667,2026-03,18-24,0
ORD-01134,2025-04-09,C1351,47,South,Website,Wireless Mouse,Accessories,1,784.46,0.1,706.01,541.28,Festive Sale,UPI,2,2,No,164.73,0.2333,2025-04,45-54,0
ORD-01135,2025-03-31,C1224,54,East,Retail Store,Smart Watch,Wearables,1,6047.27,0.15,5140.18,4535.45,Organic,Credit Card,1,2,No,604.73,0.1176,2025-03,45-54,0
ORD-01136,2025-11-15,C1284,18,East,Website,Smart Watch,Wearables,4,5810.88,0.0,23243.52,17432.63,Search Ads,Debit Card,4,5,No,5810.89,0.25,2025-11,18-24,0
ORD-01137,2025-06-02,C1109,32,West,Retail Store,Smart Watch,Wearables,4,5910.17,0.2,18912.54,17730.52,Search Ads,Net Banking,4,4,No,1182.02,0.0625,2025-06,25-34,0
ORD-01138,2025-12-20,C1149,36,North,Mobile App,Wireless Mouse,Accessories,5,743.37,0.2,2973.48,2564.62,Influencer,Net Banking,4,4,No,408.86,0.1375,2025-12,35-44,0
ORD-01139,2025-05-11,C1320,54,West,Mobile App,USB-C Hub,Accessories,2,1874.92,0.2,2999.87,2474.89,Influencer,Cash,2,5,No,524.98,0.175,2025-05,45-54,0
ORD-01140,2026-01-24,C1327,54,North,Retail Store,Portable Speaker,Audio,1,2226.89,0.2,1781.51,1625.63,Referral,Debit Card,1,3,No,155.88,0.0875,2026-01,45-54,0
ORD-01141,2025-01-11,C1115,36,South,Retail Store,Laptop Stand,Office,3,1369.5,0.0,4108.5,2588.35,Search Ads,Net Banking,2,5,No,1520.15,0.37,2025-01,35-44,0
ORD-01142,2025-11-15,C1090,31,West,Website,Wireless Mouse,Accessories,2,817.15,0.1,1470.87,1127.66,Email Offer,Credit Card,5,4,No,343.21,0.2333,2025-11,25-34,0
ORD-01143,2025-09-24,C1267,26,East,Mobile App,Smart Watch,Wearables,2,5753.24,0.1,10355.83,8629.87,Influencer,UPI,7,4,No,1725.96,0.1667,2025-09,25-34,0
ORD-01144,2025-06-26,C1016,53,North,Retail Store,Webcam Pro,Office,4,2967.4,0.2,9495.68,8427.42,Organic,Cash,4,5,No,1068.26,0.1125,2025-06,45-54,0
ORD-01145,2026-01-26,C1323,22,South,Website,Mechanical Keyboard,Accessories,1,3412.07,0.25,2559.05,2388.45,Email Offer,Credit Card,1,5,No,170.6,0.0667,2026-01,18-24,0
ORD-01146,2026-01-28,C1137,43,East,Mobile App,Smart Watch,Wearables,5,6328.52,0.0,31642.6,23731.95,Referral,Cash,3,4,No,7910.65,0.25,2026-01,35-44,0
ORD-01147,2025-05-20,C1264,45,North,Retail Store,Wireless Mouse,Accessories,1,820.44,0.1,738.4,566.1,Festive Sale,Net Banking,1,4,No,172.3,0.2333,2025-05,45-54,0
ORD-01148,2025-09-15,C1014,21,North,Website,Smart Watch,Wearables,1,6309.57,0.2,5047.66,4732.17,Referral,Cash,7,5,No,315.49,0.0625,2025-09,18-24,0
ORD-01149,2025-11-28,C1091,58,North,Website,Laptop Stand,Office,2,1279.84,0.25,1919.76,1612.59,Festive Sale,Credit Card,6,4,No,307.17,0.16,2025-11,55+,0
ORD-01150,2025-01-26,C1201,28,South,Mobile App,Mechanical Keyboard,Accessories,1,3554.33,0.25,2665.75,2488.03,Email Offer,Net Banking,3,2,No,177.72,0.0667,2025-01,25-34,0
ORD-01151,2026-01-26,C1243,42,South,Mobile App,Webcam Pro,Office,1,3106.96,0.25,2330.22,2205.94,Festive Sale,Debit Card,1,5,No,124.28,0.0533,2026-01,35-44,0
ORD-01152,2025-01-12,C1068,38,East,Website,Webcam Pro,Office,1,2801.88,0.15,2381.6,1989.33,Email Offer,Debit Card,2,4,No,392.27,0.1647,2025-01,35-44,0
ORD-01153,2025-07-25,C1085,61,West,Mobile App,Bluetooth Headphones,Audio,1,2638.76,0.0,2638.76,1899.91,Search Ads,Credit Card,4,2,No,738.85,0.28,2025-07,55+,0
ORD-01154,2026-02-27,C1230,22,South,Mobile App,Mechanical Keyboard,Accessories,2,3325.67,0.1,5986.21,4655.93,Email Offer,Debit Card,4,5,No,1330.28,0.2222,2026-02,18-24,0
ORD-01155,2025-10-31,C1049,45,South,Retail Store,Wireless Mouse,Accessories,1,800.31,0.2,640.25,552.22,Email Offer,UPI,4,3,No,88.03,0.1375,2025-10,45-54,0
ORD-01156,2025-07-23,C1096,22,North,Retail Store,Portable Speaker,Audio,4,2203.71,0.15,7492.61,6434.84,Influencer,Net Banking,5,1,No,1057.77,0.1412,2025-07,18-24,0
ORD-01157,2026-02-25,C1175,49,North,Mobile App,USB-C Hub,Accessories,1,1921.03,0.15,1632.88,1267.88,Search Ads,Cash,1,5,No,365.0,0.2235,2026-02,45-54,0
ORD-01158,2025-05-05,C1385,46,South,Mobile App,Bluetooth Headphones,Audio,5,2390.61,0.2,9562.44,8606.18,Festive Sale,Cash,5,5,Yes,956.26,0.1,2025-05,45-54,1
ORD-01159,2025-10-06,C1255,33,West,Mobile App,Webcam Pro,Office,5,2952.29,0.1,13285.3,10480.64,Email Offer,Debit Card,5,5,No,2804.66,0.2111,2025-10,25-34,0
ORD-01160,2026-01-27,C1179,38,West,Mobile App,Wireless Mouse,Accessories,1,763.7,0.05,725.52,526.96,Search Ads,Debit Card,1,4,No,198.56,0.2737,2026-01,35-44,0
ORD-01161,2025-01-08,C1038,51,West,Retail Store,Mechanical Keyboard,Accessories,2,3303.25,0.15,5615.52,4624.55,Organic,Cash,6,4,No,990.97,0.1765,2025-01,45-54,0
ORD-01162,2025-07-23,C1312,52,North,Mobile App,Portable Speaker,Audio,2,2174.36,0.1,3913.85,3174.56,Search Ads,Credit Card,5,3,No,739.29,0.1889,2025-07,45-54,0
ORD-01163,2025-03-06,C1222,56,East,Mobile App,Wireless Mouse,Accessories,4,842.69,0.05,3202.22,2325.83,Influencer,Cash,6,5,No,876.39,0.2737,2025-03,55+,0
ORD-01164,2025-06-22,C1385,20,North,Website,Bluetooth Headphones,Audio,1,2482.16,0.2,1985.73,1787.16,Organic,Credit Card,3,5,No,198.57,0.1,2025-06,18-24,0
ORD-01165,2025-05-01,C1040,57,West,Website,Webcam Pro,Office,1,2890.99,0.25,2168.24,2052.6,Festive Sale,Net Banking,6,2,No,115.64,0.0533,2025-05,55+,0
ORD-01166,2025-07-16,C1296,30,West,Mobile App,USB-C Hub,Accessories,2,1844.34,0.05,3504.25,2434.53,Search Ads,Cash,3,4,No,1069.72,0.3053,2025-07,25-34,0
ORD-01167,2025-06-12,C1138,19,West,Mobile App,Wireless Mouse,Accessories,2,741.71,0.05,1409.25,1023.56,Referral,Cash,4,4,No,385.69,0.2737,2025-06,18-24,0
ORD-01168,2025-06-19,C1383,39,North,Website,Portable Speaker,Audio,1,2084.97,0.1,1876.47,1522.03,Organic,Cash,2,5,No,354.44,0.1889,2025-06,35-44,0
ORD-01169,2025-07-21,C1127,58,West,Website,Portable Speaker,Audio,1,2088.41,0.2,1670.73,1524.54,Referral,Credit Card,3,5,No,146.19,0.0875,2025-07,55+,0
ORD-01170,2026-03-20,C1168,29,North,Website,Smart Watch,Wearables,1,6172.28,0.0,6172.28,4629.21,Influencer,Credit Card,1,4,No,1543.07,0.25,2026-03,25-34,0
ORD-01171,2025-06-25,C1114,39,South,Retail Store,Webcam Pro,Office,1,3175.74,0.2,2540.59,2254.78,Search Ads,UPI,3,4,No,285.81,0.1125,2025-06,35-44,0
ORD-01172,2025-10-14,C1198,53,East,Website,Webcam Pro,Office,4,2885.21,0.15,9809.71,8193.98,Organic,Debit Card,5,4,No,1615.73,0.1647,2025-10,45-54,0
ORD-01173,2026-02-27,C1058,48,South,Website,Laptop Stand,Office,1,1387.61,0.1,1248.85,874.19,Festive Sale,Cash,5,4,No,374.66,0.3,2026-02,45-54,0
ORD-01174,2025-05-01,C1151,47,North,Website,Laptop Stand,Office,1,1213.41,0.15,1031.4,764.45,Referral,UPI,7,2,No,266.95,0.2588,2025-05,45-54,0
ORD-01175,2025-04-21,C1219,46,East,Mobile App,USB-C Hub,Accessories,1,1819.44,0.1,1637.5,1200.83,Email Offer,UPI,5,5,Yes,436.67,0.2667,2025-04,45-54,1
ORD-01176,2025-05-26,C1063,62,North,Mobile App,Bluetooth Headphones,Audio,1,2510.68,0.15,2134.08,1807.69,Organic,Cash,3,4,No,326.39,0.1529,2025-05,55+,0
ORD-01177,2026-01-11,C1393,40,West,Website,USB-C Hub,Accessories,1,1907.14,0.05,1811.78,1258.71,Organic,Net Banking,6,4,No,553.07,0.3053,2026-01,35-44,0
ORD-01178,2025-01-30,C1086,26,West,Mobile App,Mechanical Keyboard,Accessories,1,3386.28,0.15,2878.34,2370.39,Referral,Debit Card,3,4,No,507.95,0.1765,2025-01,25-34,0
ORD-01179,2025-10-05,C1148,29,West,Retail Store,Mechanical Keyboard,Accessories,3,3690.23,0.1,9963.62,7749.48,Influencer,Net Banking,3,4,No,2214.14,0.2222,2025-10,25-34,0
ORD-01180,2025-06-20,C1191,58,South,Retail Store,Wireless Mouse,Accessories,1,837.56,0.15,711.93,577.92,Festive Sale,UPI,3,3,No,134.01,0.1882,2025-06,55+,0
ORD-01181,2025-05-02,C1175,48,North,Mobile App,USB-C Hub,Accessories,3,1748.77,0.0,5246.31,3462.57,Search Ads,UPI,2,1,No,1783.74,0.34,2025-05,45-54,0
ORD-01182,2025-05-26,C1354,32,East,Retail Store,Laptop Stand,Office,2,1225.02,0.25,1837.53,1543.53,Email Offer,Debit Card,2,4,No,294.0,0.16,2025-05,25-34,0
ORD-01183,2025-11-26,C1189,36,South,Mobile App,Webcam Pro,Office,1,3096.74,0.2,2477.39,2198.68,Influencer,Cash,1,3,No,278.71,0.1125,2025-11,35-44,0
ORD-01184,2026-02-18,C1331,18,South,Website,Bluetooth Headphones,Audio,1,2356.34,0.05,2238.52,1696.57,Organic,Net Banking,3,4,No,541.95,0.2421,2026-02,18-24,0
ORD-01185,2026-01-14,C1284,47,North,Mobile App,Wireless Mouse,Accessories,1,761.15,0.15,646.98,525.2,Search Ads,UPI,4,4,No,121.78,0.1882,2026-01,45-54,0
ORD-01186,2025-12-07,C1186,53,South,Mobile App,Portable Speaker,Audio,3,2114.68,0.2,5075.23,4631.15,Email Offer,Credit Card,2,4,No,444.08,0.0875,2025-12,45-54,0
ORD-01187,2026-03-18,C1201,21,East,Website,Wireless Mouse,Accessories,1,828.35,0.15,704.1,571.56,Email Offer,Credit Card,3,4,No,132.54,0.1882,2026-03,18-24,0
ORD-01188,2025-02-02,C1096,19,South,Website,Portable Speaker,Audio,3,2253.67,0.05,6422.96,4935.55,Organic,Cash,4,4,No,1487.41,0.2316,2025-02,18-24,0
ORD-01189,2025-11-11,C1300,22,West,Retail Store,Smart Watch,Wearables,4,6149.93,0.15,20909.76,18449.8,Referral,Unknown,3,4,No,2459.96,0.1176,2025-11,18-24,0
ORD-01190,2025-12-01,C1158,35,South,Mobile App,Mechanical Keyboard,Accessories,3,3398.34,0.2,8156.02,7136.52,Search Ads,Net Banking,3,4,No,1019.5,0.125,2025-12,35-44,0
ORD-01191,2026-01-13,C1130,54,South,Website,Portable Speaker,Audio,1,2114.92,0.2,1691.94,1543.89,Festive Sale,Net Banking,2,5,No,148.05,0.0875,2026-01,45-54,0
ORD-01192,2025-11-06,C1127,60,North,Website,Portable Speaker,Audio,1,2042.59,0.0,2042.59,1491.09,Search Ads,Net Banking,2,5,No,551.5,0.27,2025-11,55+,0
ORD-01193,2026-01-04,C1286,51,South,Mobile App,Bluetooth Headphones,Audio,3,2530.82,0.1,6833.21,5466.57,Search Ads,Credit Card,5,3,No,1366.64,0.2,2026-01,45-54,0
ORD-01194,2026-02-11,C1020,20,West,Mobile App,Mechanical Keyboard,Accessories,2,3324.58,0.0,6649.16,4654.41,Organic,Net Banking,1,3,No,1994.75,0.3,2026-02,18-24,0
ORD-01195,2025-09-23,C1095,33,East,Mobile App,Portable Speaker,Audio,2,2204.04,0.1,3967.27,3217.9,Influencer,Credit Card,7,4,No,749.37,0.1889,2025-09,25-34,0
ORD-01196,2025-01-09,C1294,38,East,Website,Laptop Stand,Office,1,1372.82,0.0,1372.82,864.88,Organic,Credit Card,5,2,No,507.94,0.37,2025-01,35-44,0
ORD-01197,2026-03-23,C1384,40,North,Mobile App,Bluetooth Headphones,Audio,2,2675.66,0.05,5083.75,3852.95,Influencer,Cash,4,4,No,1230.8,0.2421,2026-03,35-44,0
ORD-01198,2025-04-09,C1256,23,South,Retail Store,Wireless Mouse,Accessories,2,822.88,0.15,1398.9,1135.57,Festive Sale,UPI,5,4,No,263.33,0.1882,2025-04,18-24,0
ORD-01199,2025-11-21,C1072,21,South,Website,USB-C Hub,Accessories,1,1975.77,0.25,1481.83,1304.01,Email Offer,Net Banking,3,3,No,177.82,0.12,2025-11,18-24,0
ORD-01200,2025-02-23,C1339,51,South,Website,USB-C Hub,Accessories,2,1966.76,0.15,3343.49,2596.12,Email Offer,Cash,3,5,No,747.37,0.2235,2025-02,45-54,0
ORD-01201,2026-01-18,C1007,60,North,Website,Smart Watch,Wearables,1,5719.11,0.15,4861.24,4289.33,Referral,UPI,3,3,No,571.91,0.1176,2026-01,55+,0
ORD-01202,2025-03-18,C1269,26,South,Website,Laptop Stand,Office,1,1277.13,0.2,1021.7,804.59,Influencer,Debit Card,3,5,No,217.11,0.2125,2025-03,25-34,0
ORD-01203,2025-03-10,C1188,40,East,Website,USB-C Hub,Accessories,1,1959.96,0.2,1567.97,1293.57,Search Ads,UPI,6,5,No,274.4,0.175,2025-03,35-44,0
ORD-01204,2026-02-17,C1233,25,East,Website,Smart Watch,Wearables,2,5738.75,0.1,10329.75,8608.13,Festive Sale,Cash,5,3,No,1721.62,0.1667,2026-02,25-34,0
ORD-01205,2025-06-17,C1381,27,West,Website,Mechanical Keyboard,Accessories,4,3746.18,0.2,11987.78,10489.29,Festive Sale,Cash,5,1,No,1498.49,0.125,2025-06,25-34,0
ORD-01206,2025-03-24,C1227,23,South,Mobile App,Portable Speaker,Audio,1,2241.02,0.05,2128.97,1635.94,Organic,Net Banking,3,4,No,493.03,0.2316,2025-03,18-24,0
ORD-01207,2025-04-27,C1082,61,South,Retail Store,USB-C Hub,Accessories,2,1844.14,0.0,3688.28,2434.26,Referral,Credit Card,3,4,Yes,1254.02,0.34,2025-04,55+,1
ORD-01208,2025-01-31,C1158,57,North,Mobile App,Bluetooth Headphones,Audio,4,2446.45,0.25,7339.35,7045.77,Email Offer,Debit Card,1,2,No,293.58,0.04,2025-01,55+,0
ORD-01209,2025-07-10,C1129,47,West,Retail Store,Laptop Stand,Office,4,1223.52,0.1,4404.67,3083.28,Email Offer,UPI,1,4,No,1321.39,0.3,2025-07,45-54,0
ORD-01210,2025-01-20,C1231,43,North,Mobile App,Smart Watch,Wearables,2,5739.7,0.15,9757.49,8609.55,Organic,Credit Card,3,3,No,1147.94,0.1176,2025-01,35-44,0
ORD-01211,2025-08-05,C1016,24,North,Mobile App,Wireless Mouse,Accessories,3,754.02,0.1,2035.85,1560.82,Email Offer,Net Banking,3,5,No,475.03,0.2333,2025-08,18-24,0
ORD-01212,2025-08-20,C1148,41,South,Website,Bluetooth Headphones,Audio,2,2624.15,0.1,4723.47,3778.77,Festive Sale,Debit Card,4,5,No,944.7,0.2,2025-08,35-44,0
ORD-01213,2025-04-13,C1179,52,South,Website,Webcam Pro,Office,1,2967.86,0.0,2967.86,2107.18,Organic,Debit Card,1,5,No,860.68,0.29,2025-04,45-54,0
ORD-01214,2025-09-12,C1103,56,South,Website,Wireless Mouse,Accessories,1,837.82,0.05,795.93,578.1,Influencer,Debit Card,5,4,No,217.83,0.2737,2025-09,55+,0
ORD-01215,2026-03-06,C1124,26,West,Website,Webcam Pro,Office,1,2789.83,0.1,2510.85,1980.78,Organic,Net Banking,8,5,No,530.07,0.2111,2026-03,25-34,0
ORD-01216,2025-08-06,C1302,49,East,Retail Store,Bluetooth Headphones,Audio,2,2319.3,0.1,4174.74,3339.8,Festive Sale,UPI,5,4,No,834.94,0.2,2025-08,45-54,0
ORD-01217,2025-01-11,C1359,63,South,Mobile App,Laptop Stand,Office,4,1312.08,0.0,5248.32,3306.44,Influencer,UPI,5,4,No,1941.88,0.37,2025-01,55+,0
ORD-01218,2025-06-12,C1307,49,North,Website,USB-C Hub,Accessories,2,1837.51,0.0,3675.02,2425.52,Organic,Cash,4,5,No,1249.5,0.34,2025-06,45-54,0
ORD-01219,2025-09-10,C1384,36,North,Website,Smart Watch,Wearables,2,6097.85,0.25,9146.78,9146.78,Email Offer,Debit Card,5,2,No,0.0,0.0,2025-09,35-44,0
ORD-01220,2025-01-26,C1108,62,West,Mobile App,Portable Speaker,Audio,1,2176.8,0.05,2067.96,1589.06,Referral,Debit Card,3,5,No,478.9,0.2316,2025-01,55+,0
ORD-01221,2025-10-26,C1339,26,West,Mobile App,Bluetooth Headphones,Audio,1,2652.31,0.1,2387.08,1909.66,Search Ads,Credit Card,1,1,No,477.42,0.2,2025-10,25-34,0
ORD-01222,2025-02-24,C1322,34,West,Website,Bluetooth Headphones,Audio,1,2620.25,0.0,2620.25,1886.58,Influencer,UPI,3,2,No,733.67,0.28,2025-02,25-34,0
ORD-01223,2025-05-01,C1276,50,West,Retail Store,Mechanical Keyboard,Accessories,3,3628.3,0.1,9796.41,7619.43,Email Offer,Cash,5,4,No,2176.98,0.2222,2025-05,45-54,0
ORD-01224,2025-07-24,C1378,32,East,Mobile App,Laptop Stand,Office,1,1303.56,0.2,1042.85,821.24,Email Offer,Debit Card,3,4,No,221.61,0.2125,2025-07,25-34,0
ORD-01225,2025-08-13,C1243,60,South,Website,Wireless Mouse,Accessories,1,795.72,0.25,596.79,549.04,Festive Sale,Debit Card,5,2,No,47.75,0.08,2025-08,55+,0
ORD-01226,2025-11-01,C1346,55,North,Mobile App,Webcam Pro,Office,2,3186.61,0.05,6054.56,4524.99,Organic,Net Banking,2,3,No,1529.57,0.2526,2025-11,55+,0
ORD-01227,2025-10-14,C1137,20,West,Mobile App,USB-C Hub,Accessories,1,1940.14,0.15,1649.12,1280.49,Influencer,Cash,6,4,No,368.63,0.2235,2025-10,18-24,0
ORD-01228,2025-08-05,C1250,36,East,Website,Bluetooth Headphones,Audio,1,2398.28,0.2,1918.62,1726.77,Influencer,Cash,6,4,No,191.85,0.1,2025-08,35-44,0
ORD-01229,2025-04-25,C1338,60,West,Website,Mechanical Keyboard,Accessories,3,3665.76,0.15,9347.69,7698.09,Organic,Debit Card,2,4,No,1649.6,0.1765,2025-04,55+,0
ORD-01230,2026-03-04,C1262,37,West,Mobile App,Webcam Pro,Office,2,2886.55,0.1,5195.79,4098.9,Email Offer,Cash,1,3,No,1096.89,0.2111,2026-03,35-44,0
ORD-01231,2025-06-23,C1323,44,West,Website,Bluetooth Headphones,Audio,5,2602.98,0.1,11713.41,9370.72,Organic,Debit Card,8,3,No,2342.69,0.2,2025-06,35-44,0
ORD-01232,2025-10-01,C1078,51,South,Mobile App,Webcam Pro,Office,3,2948.71,0.05,8403.82,6280.75,Referral,UPI,4,4,No,2123.07,0.2526,2025-10,45-54,0
ORD-01233,2025-11-16,C1372,33,North,Website,Bluetooth Headphones,Audio,1,2657.36,0.0,2657.36,1913.3,Organic,Net Banking,1,4,No,744.06,0.28,2025-11,25-34,0
ORD-01234,2025-02-25,C1128,20,South,Mobile App,Smart Watch,Wearables,1,5698.17,0.0,5698.17,4273.63,Referral,UPI,2,5,No,1424.54,0.25,2025-02,18-24,0
ORD-01235,2025-07-25,C1135,25,North,Retail Store,Mechanical Keyboard,Accessories,1,3496.53,0.1,3146.88,2447.57,Referral,Debit Card,2,4,No,699.31,0.2222,2025-07,25-34,0
ORD-01236,2025-05-21,C1265,26,West,Website,Wireless Mouse,Accessories,1,743.43,0.15,631.92,512.97,Influencer,Cash,1,5,No,118.95,0.1882,2025-05,25-34,0
ORD-01237,2025-11-19,C1041,46,North,Retail Store,Wireless Mouse,Accessories,1,747.47,0.2,597.98,515.75,Search Ads,Cash,7,3,No,82.23,0.1375,2025-11,45-54,0
ORD-01238,2025-04-05,C1128,62,West,Retail Store,Webcam Pro,Office,2,3017.43,0.2,4827.89,4284.75,Influencer,Cash,4,5,No,543.14,0.1125,2025-04,55+,0
ORD-01239,2025-08-14,C1134,38,West,Mobile App,Laptop Stand,Office,2,1265.8,0.0,2531.6,1594.91,Referral,Credit Card,4,5,Yes,936.69,0.37,2025-08,35-44,1
ORD-01240,2025-01-30,C1243,23,East,Website,Portable Speaker,Audio,4,2062.97,0.0,8251.88,6023.89,Referral,Cash,4,4,No,2227.99,0.27,2025-01,18-24,0
ORD-01241,2025-10-03,C1307,21,South,Website,Webcam Pro,Office,1,2916.3,0.2,2333.04,2070.57,Festive Sale,Debit Card,6,4,Yes,262.47,0.1125,2025-10,18-24,1
ORD-01242,2026-02-18,C1193,61,East,Mobile App,USB-C Hub,Accessories,2,2026.77,0.2,3242.83,2675.33,Festive Sale,Cash,4,5,No,567.5,0.175,2026-02,55+,0
ORD-01243,2025-11-11,C1160,38,West,Mobile App,Webcam Pro,Office,1,2836.73,0.15,2411.22,2014.08,Referral,Cash,4,4,No,397.14,0.1647,2025-11,35-44,0
